label,text
anger,"What! is he going to propose to me? said the scissors, and she became so angry that she cut too sharply into the shirt collar, and it was obliged to be thrown by as useless."
anger,It was when I discovered that my boyfriend had another girl. I discovered it through a letter he wrote to the girl when he was away. When I asked him he accepted it.
anger,"Last year I had a friend visiting me for several days. The only thing he did was sleeping, drinking, taking pills and thinking only about himself."
anger,"I fetched as much as I could carry, replied Anna Maria."
anger,"Wow, I'm really bored... and pissed I left my library card when I had to take the Booky Wook back..."
anger,"Darling Bob , do n't be cross if I have n't got it right , but is it one of your beloved American writers ?"
anger,@MetPoliceFC is it true none of your players are cops? Do they drink chilled bitter? Are your players Walter Mitty types? @KeviboyAllen
anger,"The king was furious at being tricked again , and by nothing more than a pair of animals , at that ."
anger,Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously
anger,@victoriarghhh not mad but tilting? slightly irate? is that cool?
anger,my roommate @tess_tickle loves to ignore me
anger,"One day I lent my tennis I just had washed to my sister because she asked it. I asked her not to soil it as I had just washed it. Next day I looked at the tennis, and it was dirty with wax. She could not have soiled it. It was lack of consideration. I felt very angry."
anger,"I had a new work picture taken today, hated it, it looks too much like me http://bit.ly/PHjUR"
anger,@StrongestBeing ←would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes was→
anger,@brooklynbreeder \nI could not believe that their answer to his outrage was that they were right. I do hope he takes them to the cleaners.
anger,When a colleague was rude with me because she didn't understand the subject about which I was discussing.
anger,"But about midnight, when the robbers saw from afar that the lights were out and that all seemed quiet, they began to think that they had been in too great a hurry to run away; and one of them, who was bolder than the rest, went to see what was going on."
anger,"When I did not find the rack used for beating up rugs, in the yard."
anger,"When he came he already knew everything, and said: ""Take the handkerchief off."""
anger,Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen.  #loathing
anger,"@MMASOCCERFAN @outmagazine No offense but the only way this makes sense is if you work for the magazine. Otherwise,who are you apologizing 4"
anger,"Last semester when I dated a girl whom I've known for almost a year. However one night she said she wanted us to be \just á|friends\"". I confided this to a friend Jim I was really suffering. á|A month or two later he broke up with his old girlfriend and they á|started going out regularly. I have no girlfriend nor have I had á|a romantic relationship of any significance. I feel some anger á|but we are friends again."""
anger,@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone
anger,@jetmissTee I thought I peeped him on your snap. That's the homie ✊🏽 lol
anger,Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂
anger,I saw a report on T.V news on apartheid in South Africa.
anger,"i swear to god the worst drug is loving someone. physical withdrawals aren't that bad, emotional withdrawals sting a little more"
anger,They wouldn't reverse any of my overdraft fees.
anger,@xBladeMania 'I didn't see them???' huff.
anger,and this terrible cartoon that's supposed to be mexican.
anger,"Wilt thou contradict me again? said the stepmother, ""See that thou goest, and do not show thy face again until thou hast the basketful of strawberries!"""
anger,@inkswamp No FTP/Browser on the Mac  I may visit an old Mac Lab or Sneakernet with ZIP100s to Kinkos. Anyone with Fetch on a Floppy? DM me
anger,In form three we were taking our mock exams and someone else (a friend) was making noise when the examinateur picked on me and said that he would tear up my answer sheet.  I got very angry with the girls involved.
anger,If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework
anger,"Does Bret have a point? Cena, Balor, sting..."
anger,Dude go out his way to irritate me🙄🙄 that's why I go out my way to not give up any pussy🙅🏾🅿️
anger,"You're a rude fellow, cried the beetle, as he walked out of the stable; and then he flew for a short distance, till he found himself in a beautiful flower-garden, all fragrant with roses and lavender."
anger,"I was having an argument with my brother on his behavior, then we  started fighting and I got annoyed at him because he started teasing me."
anger,I got dropped froma coupla ppl that were following me  Damn Detroit Fans!!!
anger,"They disputed about it for a time, but as they were weary they let the matter rest, and their eyes closed once more."
anger,@nicko236 It was an app that changed your wallpaper to one of several hundred at random intervals. It's hard to find good wallpapers.
anger,Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐 #bitter
anger,Windows updates suck. There are so freaking many of them.
anger,sam and sean are teasing me saying they are gonna get wings without me
anger,The most important thing to #bestrong is to hold your #anger #thoughts
anger,Friends who torture animals.
anger,@edquinn63 how can you even forget to pick ur fave child up from school
anger,Locked out of my fucking house!
anger,I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown
anger,"Always he gets angry when she takes customers home . """
anger,"@DinkyShop Oh yeah, and a few will say she went too far, and it'll all end up putting her back on top, where she belongs."
anger,@grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How annoying!!
anger,"Then said the gardener""s boy: ""I am grown up, and will go to the wars also, only give me a horse."""
anger,When my sister came home late one day and thus disobeyed my parents.
anger,"My father will be angry with me if you leave early ! """
anger,"` He 's livid about Opal . """
anger,@cjusk im excited for those pics  send me urs w/ him too  i &lt;3 photoshop lol
anger,His grandmother scolded him.
anger,When my friend (girl) promised to help me go to the hospital and be examined by good experts and she deceived me.
anger,"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW"
anger,@RMCunliffe I don't read articles by people who rage about how horrible 'Cybernats' are. Got it?
anger,"Towards morning he crept out of his hiding-place, feeling in a very bad temper with the climate."
anger,When someone told a secret I told them not to tell.
anger,"I felt anger when I had a fight with my father, and he beated me. My mother came to help me (because I was beeing beated) and he also beated my mother."
anger,"During a family discussion on my future and my prospects as a student, they accused me of not bothering about looking for a job to assume my financial situation."
anger,My blood is boiling
anger,"A class-mate urged me to carry out a particular protest along with him, and when the time came this fellow drew back while I had to face the situation."
anger,All hell is breaking loose in Charlotte. #CharlotteProtest  #looting
anger,"During a trivial (friendly) discussion, one of the participants made an intervention which made me feel uncomfortable."
anger,cry baby. janes joplin what is this? munsay music. but i dont know wich shit day i  am today
anger,@agent_22 ok so I'm having a complete insomniac moment. It's 6am(almost) and I'm STILL awake. I hate when I can't stop thinking!  mornin!
anger,"When I found out my cousin had been killed. I was angry at the world, and her murderer who was her ex-boyfriend. It was the worst and most hateful day of my life."
anger,My family told me to leave if I was not willing to accept the conditions they imposed on me.
anger,I am currently taking CS 50P. I had to finish a couple of assignments but I was hindered because I could not get a passing score on my program.
anger,I received a poor grade on a midterm even though I got all the right answers and knew the material. I went to the TA to try to raise my grade and he wouldn't do it.
anger,"When I saw a car run over a child, out of carelessness."
anger,@doug251192 not impressed....! it might go away if you complain too much!  x
anger,Walter Matthau and Jack Lemmon get miffed because her establishment will replace two of their favorite hang-outs .
anger,I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC
anger,"A friend of mine uses butter instead of oil when he is cooking. I am always angry about that, because it is an unnecessary luxury. Recently we both were cooking and he wanted to use butter again. When I had already put the oil into the pan, he poured it out again and put the butter into the pan."
anger,#Taurus will react angrily when she can't take being provoked any longer.
anger,@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.
anger,@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club
anger,never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*
anger,"When talking with my sister, she often ventilates prejudices, which my father also adheres."
anger,Geometry is so Damn boring.  waste of time.. 20 more minutes left
anger,"After becoming boiling hot, after slowly melting, my heart is frozen."
anger,Just saw lil homie @NICKMERCS rage on cam.  Weren't roids a thing in the late 90's or has it come back? I'm lost...
anger,@tracekase GO TO BED!!!
anger,Why mfs so bitter
anger,"I had made an appointment with three friends. We had to go out together. When I arrived at the place, the other persons weren't there. I became very angry because I thought they were gone without me. That, however, didn't appear to be the case."
anger,@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! #fuming
anger,At the end of my holiday job I got less money than was due to me and nobody mentioned anything about that.
anger,"I have no occasion to do so, replied the buckwheat."
anger,@branewurms that took me 3 rereads to see you didnt say eat &quot;girls&quot; instead of actually grits. I'm disappointed.
anger,"A terrible , furious , impotent anger filled him , making him want to strike out , to shout and scream ."
anger,"Mr. Piperson hurried out with the hamper, enjoining Pigling to shut the door behind him and not meddle with nought; or ""I'll come back and skin ye!"" said Mr. Piperson."
anger,Headed to Parking Facilities to turn in permit renewal. Not being across from the breakroom means I check snailmail once a month.
anger,"When I am accused of something I have not done, I get unbelievably angry."
anger,"It has just been swept, said she, ""and everything put in order, and now you are upsetting it again; you have always got man""s flesh in your nose."
anger,"No, answered he, ""how should I know?"
anger,@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.
anger,A European consumers ' pressure group is angry at the chaotic state of control on such potentially-lethal products .
anger,"Theres an end to all thy beauty,"" said the spiteful queen, and went away home."
anger,He says that he was so mad that he got a knife to scare them .
anger,someone WOULD give a speech about loved ones in the hospital. Stupid COMM class
anger,A relative of mine had come to see my husband to talk to him about a problem concerning his sister and me.  I was angry because this relative of mine did not dare to speak to me and instead spoke to my husband.  I got to know about it later the same day.
anger,@kencurtin they might get Donal óg sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult
anger,"That was ill done, Hans, you should have led the calf, and put it in the stall."
anger,Then the midges had been very bad.
anger,"Ronni got in , feeling a welcome dart of annoyance at the way he had issued that curt command ."
anger,Yukky  Rainy Friday
anger,When a friend and me played a joke on our boyfriends.  Her boyfriend came up and accused me of having planned the whole thing and said that I did not deserve my boyfriend.  He embarassed me in front of a crowd.
anger,"@Xantiriad the music in the trailer was terrible imo, cheesy handbag house. I was expecting some dnb or hard house"
anger,My girl-friend did not understand me; I was angry with myself because I had problems when we seperated - I could not resign myself to it.
anger,"Then he became mad and blind with rage, and struck the window-seat with such force that he cleft it in two: and as the sparrow flew from place to place, the carter and his wife were so furious, that they broke all their furniture, glasses, chairs, benches, the table, and at last the walls, without touching the bird at all."
anger,@BillyScallywag There's loads of highly qualified stuff  and loads STILL using snail mail.
anger,"In 1983 a sadist provoked my sister in my presence.  He tried to force my sister into accompanying him to his place, but my sister did not agree and so she was kicked and she fell down.  There was a fight."
anger,"He said nothing , and from the anger on his face she saw that he did n't think he owed her a reply ."
anger,My older brother who gives me unwanted advices about problems in my relationship with my girlfriend.
anger,"Then there arose a quarrel between them; and the star-gazer said, ""If I had not found the princess out, all your skill would have been of no use; therefore she ought to be mine."""
anger,"When they broke the artistic work of several weeks.  Changes were made and it was broken without permission, they had no right to do this."
anger,"@dreamsandpocky Like, despite all my irritation towards ur ship, at least its canon. BuckyNat is canon, (and clintwanda is canon)"
anger,@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing  #noloyalty #joke #notimpressed
anger,@KClarkSC2 @JohamasSC2 with their faggy colors are nice' is ok too. Even tho some might take offense because WORDS LOL.
anger,I'm so annoyed/sad YouTube is burning itself to the ground 🙄🙄
anger,But the goblin felt very angry that any man should venture to say such things to a huckster who was a householder and sold the best butter.
anger,"wakey wakey lemon shakeyyyy!  haha, goin' 2 schooliooo!  it's raining!! (ugh!) guess where I WISH I CAN BE RIGHT NOW....CaLiFoRNiA! ???"
anger,Having really bad sorehead
anger,Exchange of points of view with my sister on a family matter.
anger,@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great  #xph
anger,"I'm really getting sick ugh Fuckin nursing homes! Laying in bed, might go run later, watch some more movies with Austin. Sara &amp; Sami left"
anger,@Karmina13 what's up? what happened? DM me if you need to. TXT on my phone is defunk'd
anger,i have no idea wtf im doing
anger,Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally
anger,She did n't look quite so indignant as she 'd looked before .
anger,Failed to be elected to be a class leader.
anger,I hate my vserver. Java says: Could not reserve enough space for object heap
anger,"Towards midnight he was about to poke his fire, and as he was blowing it, something cried suddenly from one corner: ""Au, miau! how cold we are!"""
anger,"It's Monday, and I am still cleaning up the mess from Thursday night's storm.  Like I wasn't busy enough this week!"
anger,I bruised my toe worse than my I did my finger. It fuckin hurts right now even with ice on it
anger,@amiemccarron yes but they hate it when we do it...silly boys
anger,"He spoke very excitedly, saying that their evil propensities would not be destroyed, nor would the fire be extinguished, and they should never find rest."
anger,"The fifth, ""Who has been handling my fork?"""
anger,Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy
anger,"The bird complained to the dog of this bare-faced robbery, but nothing he said was of any avail, for the dog answered that he found false credentials on the sausage, and that was the reason his life had been forfeited."
anger,"can't gauge the time of day in my office anymore... It's worse than a friggin' casino in here... no waitresses, smoking, or booze"
anger,"Then he said, ""If anything of that kind comes again, I shall strike out in return."""
anger,I wonder what American city will be next to protest about police shootings. Who's next? Smh. #whenwillitstop  #howmanymoretimes
anger,There was something in the journalist 's manner that goaded Blanche 's exasperation into anger .
anger,i never knew a dentention was so hard 2 get
anger,I was most angry when India lost the Triangular Cricket trophy held in Australia.  I was so angry that I fought (orally) with my friend.
anger,"` He deserves a proper thrashing , "" Cissie protested , fiercely indignant that she had been unable to defend herself while her cowardly brother took delight in whipping her ."
anger,@lordofleisure Will have to it's only across the water and all. Just damned expensive
anger,"The maiden looked for strawberries outside, but as she found none, she went angrily home."
anger,got such sore feet
anger,@luxbet Did you even give out any pizzas ? Serious fail #hungry #furious #hangry
anger,"Because it was a perfect illusion, but at least now I know what it was.  #ladygaga #iscalming#mysoul"
anger,I was angry when my friends said that I should not receive Nursing Science books because there was a rumour that I was intending to leave the college.
anger,@DP3520 lol they are madden tubers u dont know nothing bout madden cuz id smash on you
anger,; keeps getting such delayed responses. why is my internet so messed up?!
anger,I really hate revision
anger,"@ZomberellaMcFox if I do that, I'll have no pc"
anger,"@calvinharris make the most of pork products while you can, they've fucking stopped importing it here in dubai. bad times"
anger,"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet"
anger,When I found out that my good friend and roommate did not pay the phone bill and electric bill like he promised and let me down.
anger,@MannyM83 @DareToReagan oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either
anger,Then the two sisters said to each other that they would throw the beautiful boy into the water.
anger,Seeing this badly made questionnaire.
anger,"Just got woken up by my mom... Our ENTIRE first floor is flooded. All our furniture, curtains, moms expensive rugs.... Soaked and ruined"
anger,@Ainz90 anyday! I hate living here!
anger,I be trying to not stay playing madden and 2k 17 but its just so addictive 😭😭
anger,There are bugs attacking my laptop
anger,@winksahoy we about to get shit on by the wrath of winter out of nowhere
anger,` He was livid .
anger,"In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep"
anger,[ During my childhood when I could not get what I wanted from my brother/sister and parents.]
anger,No respect for people who force their opinions on to others yet get offended when someone does the same to them 😂
anger,He felt their resentful eyes burning the nape of his neck .
anger,"De Gaulle was incensed , ordered Massu 's recall to Paris , and , against the advice of several senior advisers , insisted that Massu should not be permitted to return to his command ."
anger,"I gave some personal information to a friend of mine, and he told it to some others who were implicated in the affair."
anger,@EagleGiles23 @tgilmore_92 what I miss?
anger,Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up #fuming #treatcustomersfairly
anger,"@_ophelia Oh, Hamletgasm! I hate having to work 12 hours today!How utterly crap, I miss everything! [managed forum for 5 min on break  ]"
anger,@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged #angry #yeller #quiet #screamer #😂😂
anger,"The brother did not drink, and said, ""I will wait until we come to the next spring, but then I must drink, say what you like; for my thirst is too great."""
anger,@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show.
anger,"A friend had promised to get me a book which was very important for my work, but she forgot it."
anger,"significantly, with a #bitter smile, 'let me"
anger,This can be dangerous work : three field workers in Korup were trapped behind a tree by an enraged elephant after their tranquilliser dart missed its target .
anger,samberg and timberlake collaboration; dick in a box
anger,Had the hottest and stressiest day at work  f the area manager. So happy to be going home!
anger,When I was talking to HIM at a party for the first time in a long while and a friend came and interrupted us and HE left.
anger,"I can do better than that, said the youth, and went to the other anvil."
anger,I had planned to go to town with my friend at 1500 hours but she went for the registration and I waited for a good 1 and a 1/2 hours.  It was vital for me to go to town but I could not as it was she who had the money.  Finally I borrowed some money from friends and we went to town.  I was really angry with my friend.
anger,@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.
anger,@DanielFielding Same! And big moths and wasps and just insects in general HAHA I hate them
anger,The woman was not affronted .
anger,"Yeah I'm hot nigga, they say im burning uhhhhh"
anger,"My little niece, who is very talkative, suddenly became very naughty and began wetting her pants.  She did it one afternoon."
anger,@daisyamy me too i hate revision
anger,I need some to help with my anger
anger,Lenin was furious when he learned about it .
anger,I WISH I LITERALLY COULD FUCK JUST ABOUT EVERY NIGGA IN THE WORLD...IMA NYMPH
anger,Bloody parking ticket 😒💸
anger,"What have you done! said her mother, ""but no one must know about it, so you must keep silence; what is done can""t be undone; we will make him into puddings."""
anger,Fake people irritate me
anger,She really was mad about what she 'd just found in her freezer .
anger,He said : ` Community anger is running high .
anger,Our parents are honest people!
anger,"The weather-cock was puffed up, and that quality would have made him interesting in the eyes of the cucumber if it had known it, but it had eyes only for the yard cock, who was now in the yard with it."
anger,When someone threw a firecracker into my room at 7:00 am in the morning.
anger,"The seventh, ""Who has been drinking my wine?"""
anger,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*
anger,Damn internet jus cut me off!  was bout 2 shoot sum guys eye out  ~*~KANDI~*~
anger,@dcexaminer Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.
anger,"I had made an error in planning a programme and had publicly accepted the mistake, despite repeated requests not to bring the matter for discussion a professor kept constantly passing remarks. I reacted angrily.á"
anger,@GroovyBruce @larsrjs44 @AshvsEvilDead the 'groovier' part is an affront to common decency. No way @VancityReynolds agrees.
anger,When she felt the vegetables she became very very angry.
anger,when you find out the initiative isn't even a thing 😧 #revenge
anger,Quarrel in the family.
anger,"My parents are divorced, father pays alimony for me. Two years ago my sister who lives with father, suddenly asked mother for money. As she considered the amount of money my mother offered her too small, she brought an action against mother. I was terribly angry with my sister."
anger,"A few days back a friend of mine poked me in the ribs for fun's sake, though I had warned him an infinite number of times that it really hurts me, he did it again.  I usually ignore this but this time I flared up for a split second and threatened to bash him up.  This is the latest incident when I lost my temper, though I felt very bad about it later."
anger,"` I do n't ask about your private affairs , now do I ? "" he said , in a mildly affronted tone ."
anger,"His marriage to Osthryth , the sister of King Ecgfrith , inhibited him from bestowing royal favour on Wilfrid until Archbishop Theodore engineered a reconciliation of offended parties in 686 ."
anger,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage
anger,misses her phone... having no service sucks
anger,"I jumped to the highest; but in this world a body is required if one wishes to be seen."""
anger,@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec
anger,"And he had failed to catch a hen pheasant on her nest; and it had contained only five eggs, two of them addled."
anger,"Hamnett became irate and , alleging breach of contract and damage to her image , threatened to sue him for a 500,000 ."
anger,"[ Whenever I put myself in other's shoes and try to make the person happy, comfort him or make friends and I am misunderstood and rejected, especially when this person is a family member or a friend.]"
anger,HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry  #bbmichelle
anger,@MissMadalena err i think they're like 15 bucks a ticket cause its 3D too. too expensive
anger,My roommate leaving my drawers in a mess after plowing thourgh them looking for something.
anger,"@chloewolf Except for Josh, you like some LAME dudes."
anger,@UniqueGuitarist Had parent teacher thing yesterday!! So boring going to skl on saturday!!  lol
anger,At a certain situation I felt myself neglected and undeservedly harmed.
anger,"@ctrleverything We're off.  I'm sorry. Parents coming in around 10-11, gonna eat with them, then house-hunt in Richardson. RAAAAIN CHEEECK"
anger,He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh
anger,A classmate damaged ma iron and tried to hide the damage.
anger,@JustinRow10 madden is the reason why controllers are snapped
anger,my nail broke  I haaaaaaaaate
anger,"I have grown up to be distrustful of men , doubtful of my own goodness , extremely resentful and explosively angry ."
anger,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge
anger,"@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle."
anger,aww dude.. no fair. i thought that was the point of this thing
anger,@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt
anger,The best thing about Ciara. She just finished singing!
anger,"On the occasion of assignment of tasks and responsibilities in which such an assignment, dispropotionately carried with it high responsibility and low ability of organisation and resolution."
anger,I began to dislike her ; she looked sly and I felt indignant that she 'd spoken to me like that .
anger,"Lucien made a small , indignant sound , his arms flailing before he recovered his poise ."
anger,"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer."
anger,@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :))
anger,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry
anger,Think I really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩
anger,So booooored  I learned this though! ????????
anger,Inpouring this letter we are dying over against subsist checking quaint virtuoso ways toward fine huff yours l...
anger,i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of DUST and wouldnt turn off
anger,"When my father asked me if I was a communist, at the same time he made it clear that I should no longer see myself as his daughter."
anger,"To Erika 's intense annoyance , Fritz promptly accepted the invitation -- obeyed the command , rather -- and as Rosa moved on to the floor with another boy , she was left feeling abandoned -- and foolish ."
anger,"grr!  i hate being damn near forced to go places.  especially to sit on a bus for an entire day just to sit in a house in podunktown, va"
anger,She was cross at the way he had treated her as though she were n't a normal girl -- some kind of freak .
anger,"This happened recently, I  was in the dining hall and one of my friends with whom I was eating called me a fool."
anger,Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs
anger,"Is that the royal palace? cried the bear; ""it is a wretched palace, and you are not King""s children, you are disreputable children!"""
anger,"Mad with pain, he tore off the coverings and his clothes too, flinging them far away, and danced about before the eyes of his ferocious soldiers, who now mocked at him, the mad prince, who wished to make war with God, and was overcome by a single little gnat."
anger,so much for an amazing day...some pervert just ruined it
anger,@o2academybham since when the fuck can you not stand at a concert? #raging
anger,The jetway feels like the seventh layer of hell. Oh and there are way too many babies on this flight. And I forgot my Bose.
anger,"You will never find someone who loved you like I did. And that my love, will be my revenge."
anger,hates not having money  roll on payday!
anger,"When they threw my holder down on the floor, with all my notes for an exam inside it and they got all mixed up."
anger,@mileycyrus my computer is being stupid and wont let me vote  . if i could i would vote for u.
anger,@Ms_GiiGgl3z lmao ight im dun wit the faces lmao id rather see urs tho  lol
anger,When I learned that my brother had spoilt an LP of mine.
anger,One day in a crossroad somebody crashed my car. I got out and this person laughed at me. I felt such a great anger that I got in my car and went away.
anger,Redford - Sufjan Stevens ][ for @yoochun ill make you cry again &lt;3  @mimacruz sure no prob slugger ;;) add th... ? http://blip.fm/~5jdtm
anger,"@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level. #anger #love #conflicted😬"
anger,@kristanmarie at least you dont have quad parking haha two cars drove by real fast and spashed mud all over me
anger,Meddlesomeness of my mother about the way I live. She thinks I am to free in my behavior for instance when a boyfriend stays the night.
anger,"Zizz, Wizz, Wizzz! replied Babbitty Bumble in a peevish squeak."
anger,"Ah! unlucky wretch that I am! sighed she; ""would that I had married King Grisly-beard!"""
anger,@ShannonDae really? I hate the mobile twitter..its hard to tweet with a sidekick
anger,@Fletcherrrr awk thats shit  why isn't she coming?
anger,My mouth hurts from this stupid retainer!!
anger,jelly baby is my favourite insult
anger,I got angry at a friend of mine whom I caught reading my notebook (almanach).
anger,"` Robots , "" he said , ` gave me a means of venting my anger , "" a remark whose logic baffled me until I read another ` Logic alone can not explain this . """
anger,Someone borrowed my textbook and deliberately did not return it.
anger,An unjust calumny concerning me.
anger,"When I was in form 3, my aunts lied to my daddy telling him that I had told them that I was pregnant.  My daddy  told my mother and she asked me if it was true.  I was very angry with my aunts."
anger,I just got murdered in madden. 🤕
anger,"They're like the rape apologists who (inadvertently?) make men sound like rabid, mindless beasts. With friends like these..."
anger,Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.
anger,"is on cloud 20 minus 11, razzle dazzle in amazement cuz he showed her heaven!"
anger,"@Emoly_ really!? that son of a bitch, screw him, ill talk to on msn later k  xox"
anger,"When I tried to explain to a plumber, face to face, that the toilet was broken and he did not believe it (it had been mended ten times)."
anger,Fuking fuming 😤
anger,I hate packing
anger,A certain friend tried to push me off a seat in a very violent way for no apparent reason.  It may be that he was excited about something.
anger,"exhausted, but forced into attending a lock-in"
anger,Birthday tomorrow. Doing jack shit all weekend
anger,"@TeamShanny legit why i am so furious with him, people are such fucking idiots."
anger,"Without my permission, my son had made popcorn after coming back from school.  The consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease ?"
anger,"@robert7019 @itzamadhouse @skyler12388\r\ralso celebrate THEIR belief that Jesus is alive in hell, boiling in a pot of shit (actual shit)"
anger,I was furious when the teacher pointed out in class that I was the quietest girl in class.
anger,"When he was standing down below at the bottom, they rolled down the largest mill-stone and thought they had broken his skull, but he cried, ""Chase away those hens from the well, they are scratching in the sand up there, and throwing the grains into my eyes, so that I can""t see."""
anger,@LisaHopeCyrus sry twitterfon is kinda shit i will stay at tweetie  this world is so unfair you always have to pay for good stuff :/
anger,@bringyouhome2 I'm about to fly into a fit of rage it's not FAIR
anger,Many of the youngsters feel resentful that society is kicking them out .
anger,"The carter was mad with fury; and without looking about him, or caring what he was about, struck again at the sparrow; but killed his third horse as he done the other two."
anger,"When they came in, they wanted to eat and drink, and looked for their little plates and glasses."
anger,Argument with roommate over a lock he had put on kitchen cupboard without telling anyone.
anger,@tiffalo cuz airlines are super lame.
anger,"Take the good-for-nothing fellow out of our house."""
anger,Autocorrect changes ''em' to 'me' which I resent greatly
anger,The medicine is burning  me
anger,FACT 1: iHate DirecTV OnDemand w/a passion that burns w/the white hot intensity of 1000 suns. FACT 2: iMiss Comcast. Like a lot
anger,My throat is on fire
anger,"A male, Honduran acquaintance of mine despised my opinions."
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by \terror ringing\"", i.e á|continously interrupting me by telephoning."""
anger,tell chris to stop making fun of lizzie
anger,I can't think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker's Why I Didn't Buy A Mac article.
anger,@andrew_jrt I don't really understand the burst and semi auto version bc the damage doesn't change so those are essentially useless
anger,Came home after getting ratty in a shop with the staff and a blister on the foot. Meh
anger,FUCK. slept in
anger,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness
anger,My little sister sure can hold a grudge 😂😂😂
anger,I felt angry when I saw on T.V the last slaughter of negroes in South Africa.
anger,"my sisters fucking pc, just blued screened me"
anger,It's not now... Nor has it ever been Weigly North!! Have avoid drive home!!
anger,@ZRHERO wont work!  and it keeps disconecting my pod.. :@ I officially hate it now.
anger,"And when he had said that, two great black cats came with one tremendous leap and sat down on each side of him, and looked savagely at him with their fiery eyes."
anger,You complain all the time and then wonder why people never want to see you. You acc rile me up. Stfuuu!!!!
anger,okay... I can't twitter anymore.. I have to study..  ugh I HATE SCHOOL.. jk. but I thoroughly dislike it...
anger,I'm gonna cryyy!!! My car looked so good clean and its fuckin raining!?! I always do this...wash it right before it rains
anger,"But the parson said, ""Woman, thou art surely mad!"""
