label,text
this text expresses anger,In form three we were taking our mock exams and someone else (a friend) was making noise when the examinateur picked on me and said that he would tear up my answer sheet.  I got very angry with the girls involved.
this text expresses anger,If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework
this text expresses anger,"Does Bret have a point? Cena, Balor, sting..."
this text expresses anger,Dude go out his way to irritate me🙄🙄 that's why I go out my way to not give up any pussy🙅🏾🅿️
this text expresses anger,"You're a rude fellow, cried the beetle, as he walked out of the stable; and then he flew for a short distance, till he found himself in a beautiful flower-garden, all fragrant with roses and lavender."
this text expresses anger,"I was having an argument with my brother on his behavior, then we  started fighting and I got annoyed at him because he started teasing me."
this text expresses anger,I got dropped froma coupla ppl that were following me  Damn Detroit Fans!!!
this text expresses anger,"They disputed about it for a time, but as they were weary they let the matter rest, and their eyes closed once more."
this text expresses anger,@nicko236 It was an app that changed your wallpaper to one of several hundred at random intervals. It's hard to find good wallpapers.
this text expresses anger,Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐 #bitter
this text expresses anger,Windows updates suck. There are so freaking many of them.
this text expresses anger,sam and sean are teasing me saying they are gonna get wings without me
this text expresses anger,The most important thing to #bestrong is to hold your #anger #thoughts
this text expresses anger,Friends who torture animals.
this text expresses anger,@edquinn63 how can you even forget to pick ur fave child up from school
this text expresses anger,Locked out of my fucking house!
this text expresses anger,I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown
this text expresses anger,"Always he gets angry when she takes customers home . """
this text expresses anger,"@DinkyShop Oh yeah, and a few will say she went too far, and it'll all end up putting her back on top, where she belongs."
this text expresses anger,@grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How annoying!!
this text expresses anger,"Then said the gardener""s boy: ""I am grown up, and will go to the wars also, only give me a horse."""
this text expresses anger,When my sister came home late one day and thus disobeyed my parents.
this text expresses anger,"My father will be angry with me if you leave early ! """
this text expresses anger,"` He 's livid about Opal . """
this text expresses anger,@cjusk im excited for those pics  send me urs w/ him too  i &lt;3 photoshop lol
this text expresses anger,His grandmother scolded him.
this text expresses anger,When my friend (girl) promised to help me go to the hospital and be examined by good experts and she deceived me.
this text expresses anger,"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW"
this text expresses anger,@RMCunliffe I don't read articles by people who rage about how horrible 'Cybernats' are. Got it?
this text expresses anger,"Towards morning he crept out of his hiding-place, feeling in a very bad temper with the climate."
this text expresses anger,When someone told a secret I told them not to tell.
this text expresses anger,"I felt anger when I had a fight with my father, and he beated me. My mother came to help me (because I was beeing beated) and he also beated my mother."
this text expresses anger,"During a family discussion on my future and my prospects as a student, they accused me of not bothering about looking for a job to assume my financial situation."
this text expresses anger,My blood is boiling
this text expresses anger,"A class-mate urged me to carry out a particular protest along with him, and when the time came this fellow drew back while I had to face the situation."
this text expresses anger,All hell is breaking loose in Charlotte. #CharlotteProtest  #looting
this text expresses anger,"During a trivial (friendly) discussion, one of the participants made an intervention which made me feel uncomfortable."
this text expresses anger,cry baby. janes joplin what is this? munsay music. but i dont know wich shit day i  am today
this text expresses anger,@agent_22 ok so I'm having a complete insomniac moment. It's 6am(almost) and I'm STILL awake. I hate when I can't stop thinking!  mornin!
this text expresses anger,"When I found out my cousin had been killed. I was angry at the world, and her murderer who was her ex-boyfriend. It was the worst and most hateful day of my life."
this text expresses anger,My family told me to leave if I was not willing to accept the conditions they imposed on me.
this text expresses anger,I am currently taking CS 50P. I had to finish a couple of assignments but I was hindered because I could not get a passing score on my program.
this text expresses anger,I received a poor grade on a midterm even though I got all the right answers and knew the material. I went to the TA to try to raise my grade and he wouldn't do it.
this text expresses anger,"When I saw a car run over a child, out of carelessness."
this text expresses anger,@doug251192 not impressed....! it might go away if you complain too much!  x
this text expresses anger,Walter Matthau and Jack Lemmon get miffed because her establishment will replace two of their favorite hang-outs .
this text expresses anger,I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC
this text expresses anger,"A friend of mine uses butter instead of oil when he is cooking. I am always angry about that, because it is an unnecessary luxury. Recently we both were cooking and he wanted to use butter again. When I had already put the oil into the pan, he poured it out again and put the butter into the pan."
this text expresses anger,#Taurus will react angrily when she can't take being provoked any longer.
this text expresses anger,@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.
this text expresses anger,@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club
this text expresses anger,never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*
this text expresses anger,"When talking with my sister, she often ventilates prejudices, which my father also adheres."
this text expresses anger,Geometry is so Damn boring.  waste of time.. 20 more minutes left
this text expresses anger,"After becoming boiling hot, after slowly melting, my heart is frozen."
this text expresses anger,Just saw lil homie @NICKMERCS rage on cam.  Weren't roids a thing in the late 90's or has it come back? I'm lost...
this text expresses anger,@tracekase GO TO BED!!!
this text expresses anger,Why mfs so bitter
this text expresses anger,"I had made an appointment with three friends. We had to go out together. When I arrived at the place, the other persons weren't there. I became very angry because I thought they were gone without me. That, however, didn't appear to be the case."
this text expresses anger,@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! #fuming
this text expresses anger,At the end of my holiday job I got less money than was due to me and nobody mentioned anything about that.
this text expresses anger,"I have no occasion to do so, replied the buckwheat."
this text expresses anger,@branewurms that took me 3 rereads to see you didnt say eat &quot;girls&quot; instead of actually grits. I'm disappointed.
this text expresses anger,"A terrible , furious , impotent anger filled him , making him want to strike out , to shout and scream ."
this text expresses anger,"Mr. Piperson hurried out with the hamper, enjoining Pigling to shut the door behind him and not meddle with nought; or ""I'll come back and skin ye!"" said Mr. Piperson."
this text expresses anger,Headed to Parking Facilities to turn in permit renewal. Not being across from the breakroom means I check snailmail once a month.
this text expresses anger,"When I am accused of something I have not done, I get unbelievably angry."
this text expresses anger,"It has just been swept, said she, ""and everything put in order, and now you are upsetting it again; you have always got man""s flesh in your nose."
this text expresses anger,"No, answered he, ""how should I know?"
this text expresses anger,@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.
this text expresses anger,A European consumers ' pressure group is angry at the chaotic state of control on such potentially-lethal products .
this text expresses anger,"Theres an end to all thy beauty,"" said the spiteful queen, and went away home."
this text expresses anger,He says that he was so mad that he got a knife to scare them .
this text expresses anger,someone WOULD give a speech about loved ones in the hospital. Stupid COMM class
this text expresses anger,A relative of mine had come to see my husband to talk to him about a problem concerning his sister and me.  I was angry because this relative of mine did not dare to speak to me and instead spoke to my husband.  I got to know about it later the same day.
this text expresses anger,@kencurtin they might get Donal óg sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult
this text expresses anger,"That was ill done, Hans, you should have led the calf, and put it in the stall."
this text expresses anger,Then the midges had been very bad.
this text expresses anger,"Ronni got in , feeling a welcome dart of annoyance at the way he had issued that curt command ."
this text expresses anger,Yukky  Rainy Friday
this text expresses anger,When a friend and me played a joke on our boyfriends.  Her boyfriend came up and accused me of having planned the whole thing and said that I did not deserve my boyfriend.  He embarassed me in front of a crowd.
this text expresses anger,"@Xantiriad the music in the trailer was terrible imo, cheesy handbag house. I was expecting some dnb or hard house"
this text expresses anger,My girl-friend did not understand me; I was angry with myself because I had problems when we seperated - I could not resign myself to it.
this text expresses anger,"Then he became mad and blind with rage, and struck the window-seat with such force that he cleft it in two: and as the sparrow flew from place to place, the carter and his wife were so furious, that they broke all their furniture, glasses, chairs, benches, the table, and at last the walls, without touching the bird at all."
this text expresses anger,@BillyScallywag There's loads of highly qualified stuff  and loads STILL using snail mail.
this text expresses anger,"In 1983 a sadist provoked my sister in my presence.  He tried to force my sister into accompanying him to his place, but my sister did not agree and so she was kicked and she fell down.  There was a fight."
this text expresses anger,"He said nothing , and from the anger on his face she saw that he did n't think he owed her a reply ."
this text expresses anger,My older brother who gives me unwanted advices about problems in my relationship with my girlfriend.
this text expresses anger,"Then there arose a quarrel between them; and the star-gazer said, ""If I had not found the princess out, all your skill would have been of no use; therefore she ought to be mine."""
this text expresses anger,"When they broke the artistic work of several weeks.  Changes were made and it was broken without permission, they had no right to do this."
this text expresses anger,"@dreamsandpocky Like, despite all my irritation towards ur ship, at least its canon. BuckyNat is canon, (and clintwanda is canon)"
this text expresses anger,@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing  #noloyalty #joke #notimpressed
this text expresses anger,@KClarkSC2 @JohamasSC2 with their faggy colors are nice' is ok too. Even tho some might take offense because WORDS LOL.
this text expresses anger,I'm so annoyed/sad YouTube is burning itself to the ground 🙄🙄
this text expresses anger,But the goblin felt very angry that any man should venture to say such things to a huckster who was a householder and sold the best butter.
this text expresses anger,"wakey wakey lemon shakeyyyy!  haha, goin' 2 schooliooo!  it's raining!! (ugh!) guess where I WISH I CAN BE RIGHT NOW....CaLiFoRNiA! ???"
this text expresses anger,Having really bad sorehead
this text expresses anger,Exchange of points of view with my sister on a family matter.
this text expresses anger,@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great  #xph
this text expresses anger,"I'm really getting sick ugh Fuckin nursing homes! Laying in bed, might go run later, watch some more movies with Austin. Sara &amp; Sami left"
this text expresses anger,@Karmina13 what's up? what happened? DM me if you need to. TXT on my phone is defunk'd
this text expresses anger,i have no idea wtf im doing
this text expresses anger,Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally
this text expresses anger,She did n't look quite so indignant as she 'd looked before .
this text expresses anger,Failed to be elected to be a class leader.
this text expresses anger,I hate my vserver. Java says: Could not reserve enough space for object heap
this text expresses anger,"Towards midnight he was about to poke his fire, and as he was blowing it, something cried suddenly from one corner: ""Au, miau! how cold we are!"""
this text expresses anger,"It's Monday, and I am still cleaning up the mess from Thursday night's storm.  Like I wasn't busy enough this week!"
this text expresses anger,I bruised my toe worse than my I did my finger. It fuckin hurts right now even with ice on it
this text expresses anger,@amiemccarron yes but they hate it when we do it...silly boys
this text expresses anger,"He spoke very excitedly, saying that their evil propensities would not be destroyed, nor would the fire be extinguished, and they should never find rest."
this text expresses anger,"The fifth, ""Who has been handling my fork?"""
this text expresses anger,Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy
this text expresses anger,"The bird complained to the dog of this bare-faced robbery, but nothing he said was of any avail, for the dog answered that he found false credentials on the sausage, and that was the reason his life had been forfeited."
this text expresses anger,"can't gauge the time of day in my office anymore... It's worse than a friggin' casino in here... no waitresses, smoking, or booze"
this text expresses anger,"Then he said, ""If anything of that kind comes again, I shall strike out in return."""
this text expresses anger,I wonder what American city will be next to protest about police shootings. Who's next? Smh. #whenwillitstop  #howmanymoretimes
this text expresses anger,There was something in the journalist 's manner that goaded Blanche 's exasperation into anger .
this text expresses anger,i never knew a dentention was so hard 2 get
this text expresses anger,I was most angry when India lost the Triangular Cricket trophy held in Australia.  I was so angry that I fought (orally) with my friend.
this text expresses anger,"` He deserves a proper thrashing , "" Cissie protested , fiercely indignant that she had been unable to defend herself while her cowardly brother took delight in whipping her ."
this text expresses anger,@lordofleisure Will have to it's only across the water and all. Just damned expensive
this text expresses anger,"The maiden looked for strawberries outside, but as she found none, she went angrily home."
this text expresses anger,got such sore feet
this text expresses anger,@luxbet Did you even give out any pizzas ? Serious fail #hungry #furious #hangry
this text expresses anger,"Because it was a perfect illusion, but at least now I know what it was.  #ladygaga #iscalming#mysoul"
this text expresses anger,I was angry when my friends said that I should not receive Nursing Science books because there was a rumour that I was intending to leave the college.
this text expresses anger,@DP3520 lol they are madden tubers u dont know nothing bout madden cuz id smash on you
this text expresses anger,; keeps getting such delayed responses. why is my internet so messed up?!
this text expresses anger,I really hate revision
this text expresses anger,"@ZomberellaMcFox if I do that, I'll have no pc"
this text expresses anger,"@calvinharris make the most of pork products while you can, they've fucking stopped importing it here in dubai. bad times"
this text expresses anger,"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet"
this text expresses anger,When I found out that my good friend and roommate did not pay the phone bill and electric bill like he promised and let me down.
this text expresses anger,@MannyM83 @DareToReagan oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either
this text expresses anger,Then the two sisters said to each other that they would throw the beautiful boy into the water.
this text expresses anger,Seeing this badly made questionnaire.
this text expresses anger,"Just got woken up by my mom... Our ENTIRE first floor is flooded. All our furniture, curtains, moms expensive rugs.... Soaked and ruined"
this text expresses anger,@Ainz90 anyday! I hate living here!
this text expresses anger,I be trying to not stay playing madden and 2k 17 but its just so addictive 😭😭
this text expresses anger,There are bugs attacking my laptop
this text expresses anger,@winksahoy we about to get shit on by the wrath of winter out of nowhere
this text expresses anger,` He was livid .
this text expresses anger,"In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep"
this text expresses anger,[ During my childhood when I could not get what I wanted from my brother/sister and parents.]
this text expresses anger,No respect for people who force their opinions on to others yet get offended when someone does the same to them 😂
this text expresses anger,He felt their resentful eyes burning the nape of his neck .
this text expresses anger,"De Gaulle was incensed , ordered Massu 's recall to Paris , and , against the advice of several senior advisers , insisted that Massu should not be permitted to return to his command ."
this text expresses anger,"I gave some personal information to a friend of mine, and he told it to some others who were implicated in the affair."
this text expresses anger,@EagleGiles23 @tgilmore_92 what I miss?
this text expresses anger,Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up #fuming #treatcustomersfairly
this text expresses anger,"@_ophelia Oh, Hamletgasm! I hate having to work 12 hours today!How utterly crap, I miss everything! [managed forum for 5 min on break  ]"
this text expresses anger,@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged #angry #yeller #quiet #screamer #😂😂
this text expresses anger,"The brother did not drink, and said, ""I will wait until we come to the next spring, but then I must drink, say what you like; for my thirst is too great."""
this text expresses anger,@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show.
this text expresses anger,"A friend had promised to get me a book which was very important for my work, but she forgot it."
this text expresses anger,"significantly, with a #bitter smile, 'let me"
this text expresses anger,This can be dangerous work : three field workers in Korup were trapped behind a tree by an enraged elephant after their tranquilliser dart missed its target .
this text expresses anger,samberg and timberlake collaboration; dick in a box
this text expresses anger,Had the hottest and stressiest day at work  f the area manager. So happy to be going home!
this text expresses anger,When I was talking to HIM at a party for the first time in a long while and a friend came and interrupted us and HE left.
this text expresses anger,"I can do better than that, said the youth, and went to the other anvil."
this text expresses anger,I had planned to go to town with my friend at 1500 hours but she went for the registration and I waited for a good 1 and a 1/2 hours.  It was vital for me to go to town but I could not as it was she who had the money.  Finally I borrowed some money from friends and we went to town.  I was really angry with my friend.
this text expresses anger,@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.
this text expresses anger,@DanielFielding Same! And big moths and wasps and just insects in general HAHA I hate them
this text expresses anger,The woman was not affronted .
this text expresses anger,"Yeah I'm hot nigga, they say im burning uhhhhh"
this text expresses anger,"My little niece, who is very talkative, suddenly became very naughty and began wetting her pants.  She did it one afternoon."
this text expresses anger,@daisyamy me too i hate revision
this text expresses anger,I need some to help with my anger
this text expresses anger,Lenin was furious when he learned about it .
this text expresses anger,I WISH I LITERALLY COULD FUCK JUST ABOUT EVERY NIGGA IN THE WORLD...IMA NYMPH
this text expresses anger,Bloody parking ticket 😒💸
this text expresses anger,"What have you done! said her mother, ""but no one must know about it, so you must keep silence; what is done can""t be undone; we will make him into puddings."""
this text expresses anger,Fake people irritate me
this text expresses anger,She really was mad about what she 'd just found in her freezer .
this text expresses anger,He said : ` Community anger is running high .
this text expresses anger,Our parents are honest people!
this text expresses anger,"The weather-cock was puffed up, and that quality would have made him interesting in the eyes of the cucumber if it had known it, but it had eyes only for the yard cock, who was now in the yard with it."
this text expresses anger,When someone threw a firecracker into my room at 7:00 am in the morning.
this text expresses anger,"The seventh, ""Who has been drinking my wine?"""
this text expresses anger,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*
this text expresses anger,Damn internet jus cut me off!  was bout 2 shoot sum guys eye out  ~*~KANDI~*~
this text expresses anger,@dcexaminer Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.
this text expresses anger,"I had made an error in planning a programme and had publicly accepted the mistake, despite repeated requests not to bring the matter for discussion a professor kept constantly passing remarks. I reacted angrily.á"
this text expresses anger,@GroovyBruce @larsrjs44 @AshvsEvilDead the 'groovier' part is an affront to common decency. No way @VancityReynolds agrees.
this text expresses anger,When she felt the vegetables she became very very angry.
this text expresses anger,when you find out the initiative isn't even a thing 😧 #revenge
this text expresses anger,Quarrel in the family.
this text expresses anger,"My parents are divorced, father pays alimony for me. Two years ago my sister who lives with father, suddenly asked mother for money. As she considered the amount of money my mother offered her too small, she brought an action against mother. I was terribly angry with my sister."
this text expresses anger,"A few days back a friend of mine poked me in the ribs for fun's sake, though I had warned him an infinite number of times that it really hurts me, he did it again.  I usually ignore this but this time I flared up for a split second and threatened to bash him up.  This is the latest incident when I lost my temper, though I felt very bad about it later."
this text expresses anger,"` I do n't ask about your private affairs , now do I ? "" he said , in a mildly affronted tone ."
this text expresses anger,"His marriage to Osthryth , the sister of King Ecgfrith , inhibited him from bestowing royal favour on Wilfrid until Archbishop Theodore engineered a reconciliation of offended parties in 686 ."
this text expresses anger,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage
this text expresses anger,misses her phone... having no service sucks
this text expresses anger,"I jumped to the highest; but in this world a body is required if one wishes to be seen."""
this text expresses anger,@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec
this text expresses anger,"And he had failed to catch a hen pheasant on her nest; and it had contained only five eggs, two of them addled."
this text expresses anger,"Hamnett became irate and , alleging breach of contract and damage to her image , threatened to sue him for a 500,000 ."
this text expresses anger,"[ Whenever I put myself in other's shoes and try to make the person happy, comfort him or make friends and I am misunderstood and rejected, especially when this person is a family member or a friend.]"
this text expresses anger,HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry  #bbmichelle
this text expresses anger,@MissMadalena err i think they're like 15 bucks a ticket cause its 3D too. too expensive
this text expresses anger,My roommate leaving my drawers in a mess after plowing thourgh them looking for something.
this text expresses anger,"@chloewolf Except for Josh, you like some LAME dudes."
this text expresses anger,@UniqueGuitarist Had parent teacher thing yesterday!! So boring going to skl on saturday!!  lol
this text expresses anger,At a certain situation I felt myself neglected and undeservedly harmed.
this text expresses anger,"@ctrleverything We're off.  I'm sorry. Parents coming in around 10-11, gonna eat with them, then house-hunt in Richardson. RAAAAIN CHEEECK"
this text expresses anger,He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh
this text expresses anger,A classmate damaged ma iron and tried to hide the damage.
this text expresses anger,@JustinRow10 madden is the reason why controllers are snapped
this text expresses anger,my nail broke  I haaaaaaaaate
this text expresses anger,"I have grown up to be distrustful of men , doubtful of my own goodness , extremely resentful and explosively angry ."
this text expresses anger,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge
this text expresses anger,"@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle."
this text expresses anger,aww dude.. no fair. i thought that was the point of this thing
this text expresses anger,@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt
this text expresses anger,The best thing about Ciara. She just finished singing!
this text expresses anger,"On the occasion of assignment of tasks and responsibilities in which such an assignment, dispropotionately carried with it high responsibility and low ability of organisation and resolution."
this text expresses anger,I began to dislike her ; she looked sly and I felt indignant that she 'd spoken to me like that .
this text expresses anger,"Lucien made a small , indignant sound , his arms flailing before he recovered his poise ."
this text expresses anger,"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer."
this text expresses anger,@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :))
this text expresses anger,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry
this text expresses anger,Think I really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩
this text expresses anger,So booooored  I learned this though! ????????
this text expresses anger,Inpouring this letter we are dying over against subsist checking quaint virtuoso ways toward fine huff yours l...
this text expresses anger,i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of DUST and wouldnt turn off
this text expresses anger,"When my father asked me if I was a communist, at the same time he made it clear that I should no longer see myself as his daughter."
this text expresses anger,"To Erika 's intense annoyance , Fritz promptly accepted the invitation -- obeyed the command , rather -- and as Rosa moved on to the floor with another boy , she was left feeling abandoned -- and foolish ."
this text expresses anger,"grr!  i hate being damn near forced to go places.  especially to sit on a bus for an entire day just to sit in a house in podunktown, va"
this text expresses anger,She was cross at the way he had treated her as though she were n't a normal girl -- some kind of freak .
this text expresses anger,"This happened recently, I  was in the dining hall and one of my friends with whom I was eating called me a fool."
this text expresses anger,Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs
this text expresses anger,"Is that the royal palace? cried the bear; ""it is a wretched palace, and you are not King""s children, you are disreputable children!"""
this text expresses anger,"Mad with pain, he tore off the coverings and his clothes too, flinging them far away, and danced about before the eyes of his ferocious soldiers, who now mocked at him, the mad prince, who wished to make war with God, and was overcome by a single little gnat."
this text expresses anger,so much for an amazing day...some pervert just ruined it
this text expresses anger,@o2academybham since when the fuck can you not stand at a concert? #raging
this text expresses anger,The jetway feels like the seventh layer of hell. Oh and there are way too many babies on this flight. And I forgot my Bose.
this text expresses anger,"You will never find someone who loved you like I did. And that my love, will be my revenge."
this text expresses anger,hates not having money  roll on payday!
this text expresses anger,"When they threw my holder down on the floor, with all my notes for an exam inside it and they got all mixed up."
this text expresses anger,@mileycyrus my computer is being stupid and wont let me vote  . if i could i would vote for u.
this text expresses anger,@Ms_GiiGgl3z lmao ight im dun wit the faces lmao id rather see urs tho  lol
this text expresses anger,When I learned that my brother had spoilt an LP of mine.
this text expresses anger,One day in a crossroad somebody crashed my car. I got out and this person laughed at me. I felt such a great anger that I got in my car and went away.
this text expresses anger,Redford - Sufjan Stevens ][ for @yoochun ill make you cry again &lt;3  @mimacruz sure no prob slugger ;;) add th... ? http://blip.fm/~5jdtm
this text expresses anger,"@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level. #anger #love #conflicted😬"
this text expresses anger,@kristanmarie at least you dont have quad parking haha two cars drove by real fast and spashed mud all over me
this text expresses anger,Meddlesomeness of my mother about the way I live. She thinks I am to free in my behavior for instance when a boyfriend stays the night.
this text expresses anger,"Zizz, Wizz, Wizzz! replied Babbitty Bumble in a peevish squeak."
this text expresses anger,"Ah! unlucky wretch that I am! sighed she; ""would that I had married King Grisly-beard!"""
this text expresses anger,@ShannonDae really? I hate the mobile twitter..its hard to tweet with a sidekick
this text expresses anger,@Fletcherrrr awk thats shit  why isn't she coming?
this text expresses anger,My mouth hurts from this stupid retainer!!
this text expresses anger,jelly baby is my favourite insult
this text expresses anger,I got angry at a friend of mine whom I caught reading my notebook (almanach).
this text expresses anger,"` Robots , "" he said , ` gave me a means of venting my anger , "" a remark whose logic baffled me until I read another ` Logic alone can not explain this . """
this text expresses anger,Someone borrowed my textbook and deliberately did not return it.
this text expresses anger,An unjust calumny concerning me.
this text expresses anger,"When I was in form 3, my aunts lied to my daddy telling him that I had told them that I was pregnant.  My daddy  told my mother and she asked me if it was true.  I was very angry with my aunts."
this text expresses anger,I just got murdered in madden. 🤕
this text expresses anger,"They're like the rape apologists who (inadvertently?) make men sound like rabid, mindless beasts. With friends like these..."
this text expresses anger,Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.
this text expresses anger,"is on cloud 20 minus 11, razzle dazzle in amazement cuz he showed her heaven!"
this text expresses anger,"@Emoly_ really!? that son of a bitch, screw him, ill talk to on msn later k  xox"
this text expresses anger,"When I tried to explain to a plumber, face to face, that the toilet was broken and he did not believe it (it had been mended ten times)."
this text expresses anger,Fuking fuming 😤
this text expresses anger,I hate packing
this text expresses anger,A certain friend tried to push me off a seat in a very violent way for no apparent reason.  It may be that he was excited about something.
this text expresses anger,"exhausted, but forced into attending a lock-in"
this text expresses anger,Birthday tomorrow. Doing jack shit all weekend
this text expresses anger,"@TeamShanny legit why i am so furious with him, people are such fucking idiots."
this text expresses anger,"Without my permission, my son had made popcorn after coming back from school.  The consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease ?"
this text expresses anger,"@robert7019 @itzamadhouse @skyler12388\r\ralso celebrate THEIR belief that Jesus is alive in hell, boiling in a pot of shit (actual shit)"
this text expresses anger,I was furious when the teacher pointed out in class that I was the quietest girl in class.
this text expresses anger,"When he was standing down below at the bottom, they rolled down the largest mill-stone and thought they had broken his skull, but he cried, ""Chase away those hens from the well, they are scratching in the sand up there, and throwing the grains into my eyes, so that I can""t see."""
this text expresses anger,@LisaHopeCyrus sry twitterfon is kinda shit i will stay at tweetie  this world is so unfair you always have to pay for good stuff :/
this text expresses anger,@bringyouhome2 I'm about to fly into a fit of rage it's not FAIR
this text expresses anger,Many of the youngsters feel resentful that society is kicking them out .
this text expresses anger,"The carter was mad with fury; and without looking about him, or caring what he was about, struck again at the sparrow; but killed his third horse as he done the other two."
this text expresses anger,"When they came in, they wanted to eat and drink, and looked for their little plates and glasses."
this text expresses anger,Argument with roommate over a lock he had put on kitchen cupboard without telling anyone.
this text expresses anger,@tiffalo cuz airlines are super lame.
this text expresses anger,"Take the good-for-nothing fellow out of our house."""
this text expresses anger,Autocorrect changes ''em' to 'me' which I resent greatly
this text expresses anger,The medicine is burning  me
this text expresses anger,FACT 1: iHate DirecTV OnDemand w/a passion that burns w/the white hot intensity of 1000 suns. FACT 2: iMiss Comcast. Like a lot
this text expresses anger,My throat is on fire
this text expresses anger,"A male, Honduran acquaintance of mine despised my opinions."
this text expresses anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by \terror ringing\"", i.e á|continously interrupting me by telephoning."""
this text expresses anger,tell chris to stop making fun of lizzie
this text expresses anger,I can't think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker's Why I Didn't Buy A Mac article.
this text expresses anger,@andrew_jrt I don't really understand the burst and semi auto version bc the damage doesn't change so those are essentially useless
this text expresses anger,Came home after getting ratty in a shop with the staff and a blister on the foot. Meh
this text expresses anger,FUCK. slept in
this text expresses anger,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness
this text expresses anger,My little sister sure can hold a grudge 😂😂😂
this text expresses anger,I felt angry when I saw on T.V the last slaughter of negroes in South Africa.
this text expresses anger,"my sisters fucking pc, just blued screened me"
this text expresses anger,It's not now... Nor has it ever been Weigly North!! Have avoid drive home!!
this text expresses anger,@ZRHERO wont work!  and it keeps disconecting my pod.. :@ I officially hate it now.
this text expresses anger,"And when he had said that, two great black cats came with one tremendous leap and sat down on each side of him, and looked savagely at him with their fiery eyes."
this text expresses anger,You complain all the time and then wonder why people never want to see you. You acc rile me up. Stfuuu!!!!
this text expresses anger,okay... I can't twitter anymore.. I have to study..  ugh I HATE SCHOOL.. jk. but I thoroughly dislike it...
this text expresses anger,I'm gonna cryyy!!! My car looked so good clean and its fuckin raining!?! I always do this...wash it right before it rains
this text expresses anger,"But the parson said, ""Woman, thou art surely mad!"""
