label,text
the emotion of great happiness,@user is the man  
the emotion of great happiness,These girls who are playful and childlike seem to have such lovely relationships. Can't imagine them having serious convos but it's cute  😍😍 
the emotion of great happiness,@user i'm very happy glad or whatever the feelings i'm not into dramas 
the emotion of great happiness,Some white folks were jumping in joy when they thought Floyd Mayweather was broke 😂 
the emotion of great happiness,"@user @user @user Easy, breezy, beautiful... "
the emotion of great happiness,Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is 😂 #HereWeGo 
the emotion of great happiness,@user Ur so flippin funny!!! I love it!!! #burning!!! 
the emotion of great happiness,@user @user I'd give that pout the firm D 
the emotion of great happiness,@user + and gives it to hear] 'Please.. I can tell you anything if you want to listen. maybe you're dont afraid anymore of me + 
the emotion of great happiness,I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny 
the emotion of great happiness,and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets  
the emotion of great happiness,"Nigga write me talking bout I dreamt about you, cool I hope I was haunting you in a nightmare "
the emotion of great happiness,The amount of laughter ready to leave my body if United lose is unreal 
the emotion of great happiness,"@user So she's saying that the mountain of verifiable evidence that says otherwise is all fake news? Well, there's a surprise! 🤣 "
the emotion of great happiness,"@user If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity. "
the emotion of great happiness,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL  
the emotion of great happiness,"@user One day I'm drinking a bottle of nyquil, the other I'm sleeping zero. My lovely #horror fam, which should i watch? 🎩 "
the emotion of great happiness,Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @user ❤️ 
the emotion of great happiness,The lecturer tonight had such a muppet frown it was great. 
the emotion of great happiness,@user now I'm really excited for November! Hope they're not all horrid chavs though 😅 
the emotion of great happiness,@user lol. Love it when you aggravate Juan. Keep up the good work. Lol 
the emotion of great happiness,"North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016 "
the emotion of great happiness,If you sober better roll another Dutch or if u don't smoke nigga better pour another cup 🍁🍾... 
the emotion of great happiness,@user cheer up 
the emotion of great happiness,@user @user the single tear is him being joyous that he's deleted the monster that has brought generations of despair 
the emotion of great happiness,@user I found the first few episodes of Bojack incredibly funny. Then it got less funny but I stayed for the #drama 
the emotion of great happiness,Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream 😂  #suchagirl 
the emotion of great happiness,Rockin to  Bob Dylan singin'  Bob Dylan's 115th Dream on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio 
the emotion of great happiness,Is it weird to look at your creative work and not know if it looks good or not? 🤷🏻‍♀️ Does this even make sense? #😂 #design #EclipseDay 
the emotion of great happiness,@user Because one of them has to be wrong :) we just want to believe it's H&amp;M haha 🙃 
the emotion of great happiness,🔝 #love #instagood #photooftheday @user #photoeveryday #cute #picture #beautiful #followme #happy #follow #fashion #pic #picoftheday 
the emotion of great happiness,I love swimming for the same reason I love meditating...the feeling of weightlessness.  
the emotion of great happiness,"I start work tmrw yall, i'm nervous lol "
the emotion of great happiness,Happy Birthday @user #cheer #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer 
the emotion of great happiness,"Sharpened a pencil today, haven't sharpened once since 1999. ✏️ #exhilarating "
the emotion of great happiness,"@user Love your dogs...when I see how happy they are and my own dog, it helps me forget the crap. Thank you "
the emotion of great happiness,#FF \n\n@The_Family_X \n\n#soul #blues &amp; #rock #band\n\n#music from the #heart\n\nWith soul &amp; #passion \n\nXx 🎶 xX 
the emotion of great happiness,"@user lol I thought maybe, couldn't decide if there was levity or not "
the emotion of great happiness,@user Miss Gale I'd really really appreciate a follow back!! I'm one of your biggest fans!  
the emotion of great happiness,Hiya everyone if you want please #retweet my pin #rt #help #romance #wattpad    #hurt #tweet #twitter #thanks 
the emotion of great happiness,Damn gud #premiere #LethalWeapon...#funny and  
the emotion of great happiness,@user can you at least just walk past her and break out into laughter 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user #lively #musically 
the emotion of great happiness,Who's not going to hoco and wants to go to fright fest this Saturday?? 
the emotion of great happiness,"@user looking back on recent tweets seen, this one right here is great #perfect #hilarious #Speechless #deal "
the emotion of great happiness,@user this is hilarious !! 
the emotion of great happiness,"Music is so empowering. \nit can literally bring people tears, smiles, laughter, and so many emotions "
the emotion of great happiness,When lil bro refills your water bottle cause it's a desert when I sleep... #cheering #lazysis 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user  #musically 
the emotion of great happiness,HAPPY BIRTHDAY TO THE PANDERIFIC PANDA IK.@TheOrionSound I hope you have an amazing day Oli i love u so much and i ❤️ur vids they make me 😃 
the emotion of great happiness,@user sir.. will we have the need for umbrella today evening.. sun seems to be stronger to pave way for clouds.. 😟 
the emotion of great happiness,Want Darren to open the video so he can appreciate my hilarity 
the emotion of great happiness,@user @user @user @user @user @user  hey #sparkling is the word I just picked 4 my biz card 
the emotion of great happiness,anyways Stan Astro i'm goijng to sleep bc i stayed up all night again i lvoe taylor and yoongi Bye 
the emotion of great happiness,"I like the commercial where @user on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. #bully "
the emotion of great happiness,@user True. We were rejoicing the fact that we signed a quality young CB but we need one more at least. @user ? mebbe :P 
the emotion of great happiness,@user For #serious #intermediaries all required info about #project or #Owner will be mailed. 
the emotion of great happiness,"With you, I'm lost in the moment. Without you I'm lost in the world.❤️🤐 #world  #moment #lostinthemoment #You "
the emotion of great happiness,@user It's #adorable #mnuchinwife thinks she's on a #government mission. #louiselinton 
the emotion of great happiness,@user Too much fun being interviewed by the supremely talented and funny #DatPhan #Comedy #laughter #soup 
the emotion of great happiness,My new favourite #film with out a shadow of a doubt it #Okja #beautifull #funny #sad #emotional #real #Netflix #MUSTWATCH #now 
the emotion of great happiness,@user &amp; @user must be rejoicing ovet #Charlotte protests. \n#NorthCarolina 
the emotion of great happiness,"@user Yell, 'Bye, garbage!' cheerfully after it. "
the emotion of great happiness,@user Wow I've just spotted the cutest human being alive #blessed 😍 
the emotion of great happiness,81' Goal scorer Vidar Kjartansson comes off in favor of Dor Micha! Another terrific performance by @user #YallaMaccabi 
the emotion of great happiness,@user I love parody accounts! Well done. Vote for #Trump. #lol #hilarious 
the emotion of great happiness,The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear 
the emotion of great happiness,Got to be up in 4 hours to go back to work #cantsleep #excited #nervous 
the emotion of great happiness,"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot "
the emotion of great happiness,Watch this amazing live.ly broadcast by @user  #musically 
the emotion of great happiness,"— to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order —\n\n[@AVIATAUBE]. "
the emotion of great happiness,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection "
the emotion of great happiness,@user try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds #hilarious 
the emotion of great happiness,#Trends thread;'P)..it was in my #drafts&amp;now #posted 2 mins after my #birthday..so #close:'O!:''/...but anyway it #really was the #start of 
the emotion of great happiness,"@user She's jogging a bit to stay beside her, puffing her cheeks with a huff each time. 'Oh-- jeez Jasper, why don't you — "
the emotion of great happiness,@user @user @user 80s new wave/techno - or jazz / blues depending my mood 
the emotion of great happiness,Batman the animated series is a gift from the 90s animation gods 
the emotion of great happiness,Just caught up with @user wonderful new series on #EalingComedies. Infectious delight in every interview and film clip. 
the emotion of great happiness,"Just finished #TheKeeperOfLostThings.  Incredible, #charming #book!  LOVED it!! @user  You weave story telling magic!  LOVE!!!! "
the emotion of great happiness,"@user @user On PHP54  and though the Kardashian stuff goes over my head, you're both hilarious, like gleeful little boys 😂😂 "
the emotion of great happiness,Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory 
the emotion of great happiness,@user @user 😂 snowflake random such a funny man never a dull moment brilliant 
the emotion of great happiness,@user How cool would it be if @user animated the scene 
the emotion of great happiness,@user @user @user @user @user goddamn...the 'celebrity' draft at the end was classic. #hilarious 
the emotion of great happiness,T minus 10 hours till I meet with a designer who wants me to model his new fashion line 😬😶 !!! 
the emotion of great happiness,Come on girl shake that ass for me 
the emotion of great happiness,@user I'll be there!! Can't wait for all the ! 
the emotion of great happiness,"Hey buddy, I just came by to feed my Venus Flytrap. —Sue (S1E13) #glee "
the emotion of great happiness,No one wants to win the wild card because you have to play the Cubs on the road.  
the emotion of great happiness,By the way...in case you didnt know...joshuas goin out tonight...to take the trash out and then play blues at ever us 6.75 
the emotion of great happiness,@user \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment. 
the emotion of great happiness,PUPPY FOR ADOPTIONS !!! Happy pics!! Please SHARE for exposure! Put out the word to good adopter prospects!... 
the emotion of great happiness,"Val got a little too big for her hiking boots with that bakewell, the little terror #GBBO "
the emotion of great happiness,"As I remember and reflect on Reginald Denny on a night much like this (like #Charlotte) I think to myself, the gun lobby must be rejoicing. "
the emotion of great happiness,Add me on snap Whoa.Jay.  #snap #streaks #snapchat #story #friends #add #follow #love #traveling #photography #funny 
the emotion of great happiness,"You know, you're pro-actively playful. You want to press your boobs into my face, Tatenashi. I'm not saying no, though. =3 "
the emotion of great happiness,@user @user @user @user Might be the pout of a star baker tho ! 
the emotion of great happiness,@user @user You are a man after God's heart and I am proud that you are my president.  #BlessedAndGrateful #awesomeness 
the emotion of great happiness,$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes. 
the emotion of great happiness,yas bret you're always making me laugh ily 😘 @user 
the emotion of great happiness,@user They are adorable !!! I need them all 😭 
the emotion of great happiness,fuck a nigga feelings till I find a nigga I'm feeling 😆 
the emotion of great happiness,Getting my comedic relief w/ @user during season premiere of #ModernFamily. Just what a girl needs! #hilarious 
the emotion of great happiness,Is there a perfume that smells like the smell of smokey incense because i would be all about that 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user #lively #musically 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user  #musically 
the emotion of great happiness,"i love those #memories that randomly pop\ninto my head , have me #smiling like an\n#idiot for ages 󾌴 "
the emotion of great happiness,"@user @user @user I think it's awesome, I'm just going to need some time to marvel and reprogram my brain. 😆 "
the emotion of great happiness,Having holiday blues! #WantToGoBackToMinehead. 
the emotion of great happiness,"Unrelated: when I see the words crème fraîche, I think of that South Park episode of Randy's obsession with the Food Network. 😃 "
the emotion of great happiness,Nawaz Sharif is getting more funnier than @user day by day. #laughter #challenge #kashmir #baloch 
the emotion of great happiness,@user that's great! It's not easy!\n&amp; it's amazing when nervousness turns into adrenaline 😂\nHad you had concerts as soloist before? 
the emotion of great happiness,"Wow, only 9 out of 60 pages left in my first full art book :O #amazing "
the emotion of great happiness,The stupidest and weirdest thing people do. And what's more stupid than that? They upload it online. Oh my god. But good for laughter ah. 🤣🤣 
the emotion of great happiness,@user @user varsity pine riding 
the emotion of great happiness,I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack 
the emotion of great happiness,@user I will not fall to the dark side😂😂 
the emotion of great happiness,@user #terrible Paul so deserved that win!!! #bbfail 
the emotion of great happiness,He is very playful and can hardly stay in one spot. 
the emotion of great happiness,Poetry of love ❤️ #.I love you from my heart # I love you from my soul # I love you real # you are in my all things what can I do I'm shy oo 
the emotion of great happiness,",, The solar eclipse was really cool.. #inspiring! "
the emotion of great happiness,@user Welcome to #MPSVT! We are delighted to have you! #grateful #MPSVT #relationships 
the emotion of great happiness,How's the new #BatmanTelltaleSeries? Looks good but I'm growing weary of this #gaming style... #Batman 
the emotion of great happiness,Lets get this Astros/A's game going already!  We're going to need all 5 of you in attendance to cheer the A's to victory! 
the emotion of great happiness,@user I have tried #PUR Mojito Lime mints They are #delicious 😘Happy #NationalMojitoDay to all #contest #win ✅💚 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user  #musically 
the emotion of great happiness,"1 Samuel 18:15\nAnd when #Saul saw that he had great #success, he stood in #fearful #awe of him. "
the emotion of great happiness,@user @user happy birthday jin young!!!!!! #PrinceJinyoungDay #happyjinyoungday #got7  #birthday 
the emotion of great happiness,The people that call in to POV on KX4 make my night. #hilarious 
the emotion of great happiness,Listening to old school house music kentphonic-sunday showers 'hanging around' 'sing it back' #blues 
the emotion of great happiness,"On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away 😂😭 "
the emotion of great happiness,Chart music is pretty much ALL the same..  
the emotion of great happiness,@user hopefully you are always #smiling TY #appreciate ya 
the emotion of great happiness,"@user I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break. "
the emotion of great happiness,"@user Omg you're savage prof, this is hilarious 🤣🤣 "
the emotion of great happiness,"@user Hi Miguel, that's awesome! Thank you very much for updating us! 😄 -Claire "
the emotion of great happiness,@user yep &amp; I stayed in pjs all day too lol x 
the emotion of great happiness,"I think what 2016 to really needs to round it out is a @user vs @user twitter debate. End on something joyful, ya know?. "
the emotion of great happiness,wow :o this was included in the playlist #awesome 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user  #musically 
the emotion of great happiness,"Jordan is helping Arya hunt a moth, lifting her up to get it on the walls. it's super adorable. #kitten #boyfriend #adorable #hunting "
the emotion of great happiness,Galaxy Global Eatery is terrific! Like free stuff? Lyft gets you here FREE with code OATH 
the emotion of great happiness,@user @user @user I so love @user means @user very bright people 
the emotion of great happiness,Look what we have available in store now!!!\n\nLiquid incense for those who can't burn sticks or cones or have smoke in they home!!!! 
the emotion of great happiness,@user I send ya a few #playful nibbles 😉 
the emotion of great happiness,#anxious don't know why ................. #worry 😶 slowly going #mad hahahahahahahahaha 
the emotion of great happiness,gloomy weather puts me in the best mood 
the emotion of great happiness,also who has amazon prime that would like to help a girl out LOL #serious 
the emotion of great happiness,"@user Looks like City fans are already blaming the ref for a shock defeat at Bournemouth, #amusing "
the emotion of great happiness,"@user @user @user Would you like to clean my cooker top, please??? 😉😊 #sparkling #nomess #sunglassesneeded "
the emotion of great happiness,#happy #birthday #day trip #great day #super nice weather #blue sky #good mood #fun #love #ice cream #lycklig #födelsedag #öland 
the emotion of great happiness,@user Happy man.  
the emotion of great happiness,@user @user Is it about rabid penguins on a plane 
the emotion of great happiness,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily  
the emotion of great happiness,Happy Birthday to #Olympic #great and #champ @user 🎉 🎂 🎈 
the emotion of great happiness,Professor: introduce yourselves and say one interesting fact\n\nHi I'm Ethan and the Sun will engulf our planet in a fiery explosion one day 
the emotion of great happiness,@user @user in fact they need to start making all holidays! Maybe even e dry month pick a theme so we can have them all year 
the emotion of great happiness,Would be ever so grateful if you could record Garden of Forgiveness gentleman @user @user #amazing 
the emotion of great happiness,"@user I don't even remember that part 😅 the movie wasn't terrible, it just wasn't very scary and I expected a better ending 🙄 "
the emotion of great happiness,I found #marmite in Australia. `:)  
the emotion of great happiness,"@user @user @user pretty average, klitschko fury did about 600k and Joshua white did about 450k "
the emotion of great happiness,@user @user @user 'felt our soul'! hilarious! 
the emotion of great happiness,whenever i pout i just want Adrian to appear and tell me to stop pouting or else 
the emotion of great happiness,having a pet store worker ask 'do you want to play with them?' is the most exhilarating feeling 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user #lively #musically 
the emotion of great happiness,@user hi bby today was okay i e-mailed design firms for my internship and now i'm nervous ;u; how's your day? :D 
the emotion of great happiness,@user Every #girl #nightmare ha ha ha (~.~)!! 
the emotion of great happiness,"Good #CX most often doesn't require all that much. #smile, #care, #relate and be #helpful. Thanks, Lakis Court Hotel in #cyprus "
the emotion of great happiness,"@user Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs -- "
the emotion of great happiness,So it's a proper test match Day-2 now :) ttv' s team responds to yesterday's attack from #AIADMKMERGER team:) #entertaining to be honest 
the emotion of great happiness,It was very hard to stifle my laughter after I overheard this comment. It really is amazing in the worst ways. 
the emotion of great happiness,Thank you disney themed episode for letting me discover how amazing the @user are! #hilarious 
the emotion of great happiness,@user wanna shake my tree??? 🍑🍑🍑🍑 
the emotion of great happiness,@user so what you mean to tell me is that.... glee is...... getting less........... gleeful? 
the emotion of great happiness,Rojo is hilarious 
the emotion of great happiness,Best thing about the #bossbaby film has to be the wizard alarm clock doing lotr quotes!  
the emotion of great happiness,Had a dream last night that Chris Brown created a diss track about Drake and Rihanna called 'I Hit It First' 😳😳 #dark 
the emotion of great happiness,My @user literally cracks me up when I see posts from 2 years ago and later 😂 #hilarious 
the emotion of great happiness,"@user + returned her joyous focus to the pastel-haired girl. 'Wawa's okay, tooooo~!' She squealed before raising her eyebrows at the + "
the emotion of great happiness,A hearty welcome to those who followed me. 
the emotion of great happiness,snap: hiAleshia 😃 
the emotion of great happiness,"Counting on you, Queensland. #StateOfOrigin #Broncos #maroons #blues #NSWBlues #qld "
the emotion of great happiness,@user Loving it! 😂 
the emotion of great happiness,I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @user in the next week 
the emotion of great happiness,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂 
the emotion of great happiness,@user #awesome news for the blues 
the emotion of great happiness,Follow this amazing Australian author @user #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove 
the emotion of great happiness,Frick! @user is hilarious! Lovin his portrayal of a rancher picking up feed bags &amp; climbing over the panel! 😂😂 #peedalittle #laugh 
the emotion of great happiness,WOW this season is going to be GOOOOOOOOOOOOOOOOOOOOODDDDDDDDDDD AHHHHH #shocking and #Intense 
the emotion of great happiness,Going to #BigApple tomorrow! Loving #NJTransit #commute! Wearing #khakis #whiteshirt #maybeblue #brownshoes #macys #joy #jealousyet?\n#usa 
the emotion of great happiness,@user Happy birthday cuzzo many blessing🙌🏾💪🏾🇳🇬💯#KeepGrinding #blessed 
the emotion of great happiness,Having a movie day with my favorite today 😄 god I love my lil goth bean. 
the emotion of great happiness,But guess what ? I'm sober 
the emotion of great happiness,"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today #joyful #nosleep "
the emotion of great happiness,#Two legged stool sample... #humor #serious #comedy 
the emotion of great happiness,Only I could be talking to a catfish on tinder 💁😂 glad I don't use it seriously 🤣 
the emotion of great happiness,Listening to @user at work is my slice of sunshine in this dreary cube world #9to5life 
the emotion of great happiness,"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5 "
the emotion of great happiness,"After sleeping past noon, I look out the window to see my hotel has a HOT TUB!!!!! #bliss "
the emotion of great happiness,@user was a guest at your show today .. Just wanted to say what an enjoyable experience from arriving to leaving #smiling 
the emotion of great happiness,#BonnieRaitt just made me feel all the feels. 😭 #favorite  
the emotion of great happiness,@user happy birthdayyyyyy pretty. Miss you! 
the emotion of great happiness,Being in the countryside all day was so pleasing 
the emotion of great happiness,Omg he kissed her🙈  #w 
the emotion of great happiness,@user @user awe I love you twooo!!! come adventure with me someday! 
the emotion of great happiness,"@user I'd just whip up a cake batter or cookies &amp; throw it in 😀 bakewell, frangipani is made with almonds "
the emotion of great happiness,I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn 
the emotion of great happiness,@user @user Don't be silly - she doesn't want to scare them off! 😆 
the emotion of great happiness,Floofel.i wonder if your mother knows how dark your humor can be.Needs to realize how much of a butt Apple is. Pastels and cats.cutie pie. 
the emotion of great happiness,She'll be bribing her parents with hearty laughter and giggles :) #Loveet 
the emotion of great happiness,"I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful! "
the emotion of great happiness,I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit. 
the emotion of great happiness,"CommunitySleepCoach: Look at these #narcoleptic #puppies. Make you #smile. If you are human &amp; find yourself in such odd positions, seek #th… "
the emotion of great happiness,@user he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future #bright #gottawearshades #LetsGoYankees 
the emotion of great happiness,@user @user @user watching the #totalsolareclipse on ur channels right now #amazing what's happening in the #usa 
the emotion of great happiness,dark lucha truly is the best 
the emotion of great happiness,This has #turned out #better then I expected admitting you tried to #intimidate 😂😂 #cantstoplaughing I really can't and it's in #spokeword 
the emotion of great happiness,@user after such a heavy 2 days this has given much needed levity. Thanks bro 
the emotion of great happiness,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting "
the emotion of great happiness,@user Thanks bby 💚 tiff got a pair too so I'll probably steal hers lol 
the emotion of great happiness,@user is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @user @user #revenge 
the emotion of great happiness,@user Looking at babies just makes me cross my legs and wince 😂 
the emotion of great happiness,@user @user #revolting cocks if you think I'm sexy! 
the emotion of great happiness,@user well done bro😏 #blues #stategames #captain #shootthegerman 
the emotion of great happiness,u can get an oreo shake at burger king 
the emotion of great happiness,Absolutely love @user but can't listen to it during my commute on the subway because I burst out laughing and people stare! 
the emotion of great happiness,@user broke it down on #snap great analysis on #CNBC 
the emotion of great happiness,Manchester United v Manchester City #happy days #EFL 
the emotion of great happiness,@user That brown waist coat was a NO 😂 
the emotion of great happiness,Beautiful morning at the beach on Anna Maria Island with my wife. #vacation #blessed #happy 
the emotion of great happiness,"#Jazz - the #blues is the roots, the rest is the fruits "
the emotion of great happiness,Watch this amazing live.ly broadcast by @user  #musically 
the emotion of great happiness,"@user no offense but one of my friend watches you and calls you his 'Synpie' which i have no idea why but, he watches your videos "
the emotion of great happiness,@user happy birthday mamon!!! 😄 
the emotion of great happiness,Tremor!!!\n  
the emotion of great happiness,@user  #CureForInsomnia And the left said WE were all doom &amp; gloom. The Trump Train is so much more fun! 
the emotion of great happiness,@user Oh definitely! I saw the snap and the colour looks great too. 
the emotion of great happiness,Three more shifts then I start the next part of my tutorship in response #enjoyingthelastfewdays #excited #nervous #newchallanges 
the emotion of great happiness,The bounty hunter things a bit lively 
the emotion of great happiness,Patriot rookie QB Jacoby Brissett  to start vs Houston tomorrow nite.\n\n'Been a learning process since I got here.Gotta be ready to go.' 
the emotion of great happiness,"@user if not filming, @user smile! please. :) "
the emotion of great happiness,@user Happy Anniversary!! Have a great day!! 
the emotion of great happiness,@user @user Literally I'm in awe 
the emotion of great happiness,@user dudes who wanna play some bass but not buy a bass (me) rejoice 
the emotion of great happiness,@user @user But I decided to be a bit lackadaisical about getting dressed to get groceries. 
the emotion of great happiness,@user @user only if YOU will pay for them and YOU will be responsible for them and their doings. #sober #real #blind 
the emotion of great happiness,@user Happy #blissful birthday 
the emotion of great happiness,@user thanks mucho kate💕 #sober 
the emotion of great happiness,i love his smile 
the emotion of great happiness,@user @user @user @user @user @user average 22000 for the massif...  
the emotion of great happiness,"@user One of the twins was sleeping next to me. I tried to cover my laughter, but I shook so hard she woke up! "
the emotion of great happiness,@user and have social anxiety. There is many awkward things wrong with me. 😄 
the emotion of great happiness,Thx @user for hosting us @user ❤️ my boys @user @user @user 😍 #great #nite 
the emotion of great happiness,"@user Boro are at the OS before then, they could give the stewards a good work out. Chelsea will get about 8k, will be lively. "
the emotion of great happiness,@user #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @user #core246 #lilylou #fret &amp; #benoakley 
the emotion of great happiness,"@user *laughs louder this time, shaking my head* That was really cheesy, wasn't it? "
the emotion of great happiness,Nutella is pine green forget me nots are ivory frozen is god 
the emotion of great happiness,"@user Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book! "
the emotion of great happiness,Another joyful encounter in Tribez &amp; Castlez! I just met Bartolomeo! Do you want to know who that is? Download the game and find out! 
the emotion of great happiness,"IK to PMLN: 'Darling, I will haunt you in your nightmares, dressed like a dream.' BEST THING EVER. #GameOverNawaz "
the emotion of great happiness,love to see them interacting 😸🙏 #itsbeensolong #laughing 
the emotion of great happiness,no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute 
the emotion of great happiness,"@user Hi Monica, I write regularly for @user  - but not on bees - never dared try them #buzz  #HONEY "
the emotion of great happiness,"@user @user agreed! 😍 an awe to meet such beautiful, powerful animals. "
the emotion of great happiness,Damn gud #premiere #LethalWeapon...#funny and #serious 
the emotion of great happiness,@user  cheering for @user and @user 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user #lively #musically 
the emotion of great happiness,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n #bizitalk #bizhour #southyorkshire #MansfieldHour  #sheffieldHour #NottsHour 
the emotion of great happiness,Best horror Comedy movie of 2017 #AnandoBrahma @user #SrinivasReddy . In 2nd half I got throat pain #toomuch #laughs 
the emotion of great happiness,Tiller and breezy should do a collab album. Rapping and singing prolly be fire 
the emotion of great happiness,@user Sweet!  
the emotion of great happiness,i'm doing laundry and watching that 70's show with a bunch of strangers. #happy #birthday #to #me 
the emotion of great happiness,Bedtime. After a full listen of Lou Reed's album Transformer. Full albums are underrated these days. #back2back #enjoyment 💿 🎶 x 
the emotion of great happiness,I need a sparkling bodysuit . No occasion. Just in case. It's my emergency sparkle suit . 
the emotion of great happiness,OH YEON SO's kdrama is so nice and i am still in awe that she and dara are friends now.. hope they can have kdrama soon! 
the emotion of great happiness,♪ Racing all around the seven seas\nChasing all the girls and making robberies\n'Causing panic everywhere they go\nParty-hardy on Titanic... ♪ 
the emotion of great happiness,"Damn twitter making everybody mad, it's hilarious 😂 "
the emotion of great happiness,#Sports Top seed Johnson chases double delight at Tour Championship 
the emotion of great happiness,"Happy birthday to Stephen King, a man responsible for some of the best horror of the past 40 years... and a whole bunch of the worst. "
the emotion of great happiness,@user breezy luvvvv 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user #lively #musically 
the emotion of great happiness,Val is far too cheery for my liking ✋🏻 
the emotion of great happiness,McGregor is a clown 😂😂😂 #hilarious #MayweatherVsMcGregor 
the emotion of great happiness,Every day I think my #house 🏡 is #burning 🔥 but it's always just my neighbor burning their #toast! 😷😡🍞 
the emotion of great happiness,I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅 
the emotion of great happiness,@user @user Philippines 😃 
the emotion of great happiness,Happy birthday Zanele \nI hope you have a wonderful day 💓@xan_radebe \n🎊🎉🎈 
the emotion of great happiness,@user @user @user People know your serious now brother! #awesome 
the emotion of great happiness,I was literally shaking getting the EKG done lol 🙄 
the emotion of great happiness,Going over the #script for this weekend! Can't wait to start #filmming! #actorslife #ActressLife #actress  #horrorfilm #HorrorMovies 
the emotion of great happiness,First day of fall quarter tomorrow.  😰 #nervous #excited #anxious #blargh 
the emotion of great happiness,Mon the Blues! #origin #queenslandvsnsw #blues #hayneplane 🔵🔵🔵🔵🔵🔵🔵 
the emotion of great happiness,im 16 if you want to see my dick snap/kik me at hiya2247 😘 #kik #kikme #snapchat  #snapme #horny #porn #naked #young 
the emotion of great happiness,@user eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach lol 
the emotion of great happiness,Watch this amazing live.ly broadcast by @user  #musically 
the emotion of great happiness,@user @user @user HAHAHA ok ill back away #coy 
the emotion of great happiness,The Pats are awesome. Belichick is awesome ...they just are.  
the emotion of great happiness,"@user @user That is Noah Ark, it's a terrific design. "
the emotion of great happiness,I've never seen fast &amp; furious Tokyo drift. Boutta watch it 
the emotion of great happiness,"@user ' Want to have a spar?' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron, a playful look in his eyes. "
the emotion of great happiness,"peplamb: stevenfurtick #comfort all who #mourn, To console those who #mourn in #Zion, To give them #beauty for #ashes, The #oil of #joy for… "
